id,state,year,totalPop,county,ir_cusfr,ir_irtot,ic_wfrto,ic_irtot,ig_cusfr,ig_irtot,li_wfrto,aq_wgwto,aq_wswto
Teton County1985,WY,1985,10.8,Teton County,140.74,75.51,,,,,1.36,1.6,3.68
Uinta County2015,WY,2015,20.82,Uinta County,111.64,70.14,,,,,0.48,0,0
Uinta County2010,WY,2010,21.12,Uinta County,140.74,53.67,,,,,0.58,0,0
Uinta County2005,WY,2005,19.94,Uinta County,140.74,27.15,,,,0,1.36,1.6,3.68
Uinta County2000,WY,2000,19.74,Uinta County,140.74,46.1,,,,,1.36,1.6,3.68
Uinta County1995,WY,1995,20.09,Uinta County,105.41,97,,,,,1.36,1.6,3.68
Uinta County1990,WY,1990,0.67,Uinta County,140.74,75.51,,,,,1.36,1.6,3.68
Uinta County1985,WY,1985,23.5,Uinta County,140.74,75.51,,,,,1.36,1.6,3.68
Washakie County2015,WY,2015,8.33,Washakie County,64.22,38.43,,,,,0.32,0,2.26
Washakie County2010,WY,2010,8.53,Washakie County,140.74,38.32,,,,,0.48,0,5.9
Washakie County2005,WY,2005,7.93,Washakie County,140.74,42.07,,,,0,1.36,1.6,3.68
Washakie County2000,WY,2000,8.29,Washakie County,140.74,42.4,,,,,1.36,1.6,3.68
Washakie County1995,WY,1995,8.66,Washakie County,71.62,57.3,,,,,1.36,1.6,3.68
Washakie County1990,WY,1990,0.43,Washakie County,140.74,75.51,,,,,1.36,1.6,3.68
Washakie County1985,WY,1985,10,Washakie County,140.74,75.51,,,,,1.36,1.6,3.68
Weston County2015,WY,2015,7.23,Weston County,5.01,4.23,,,,,0.58,0,0
Weston County2010,WY,2010,7.21,Weston County,140.74,5.15,,,,,0.53,0,0
Weston County2005,WY,2005,6.67,Weston County,140.74,5.24,,,,0,1.36,1.6,3.68
Weston County2000,WY,2000,6.64,Weston County,140.74,5.7,,,,,1.36,1.6,3.68
Weston County1995,WY,1995,6.51,Weston County,1.85,6.71,,,,,1.36,1.6,3.68
Weston County1990,WY,1990,0.47,Weston County,140.74,75.51,,,,,1.36,1.6,3.68
Weston County1985,WY,1985,7.9,Weston County,140.74,75.51,,,,,1.36,1.6,3.68
